"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000114013","CD86",-0.352980409304666,-7.48429657196827,1.81668832120939e-13,5.13188791302088e-12
"ENSG00000197977","ELOVL2",0.699278712967902,7.47031674902972,2.00714546654988e-13,5.63804906334237e-12
"ENSG00000133401","PDZD2",-0.444867674966798,-7.46841102796645,2.03458567416359e-13,5.68320020716087e-12
"ENSG00000140563","MCTP2",-0.487170896836799,-7.46635215321695,2.06464607780911e-13,5.7351279939142e-12
"ENSG00000039068","CDH1",0.265856709964339,7.45955749075911,2.16698580955325e-13,5.98614864517472e-12
"ENSG00000169900","PYDC1",-0.804273587974506,-7.4582527033565,2.18720195466841e-13,6.00879657875936e-12
"ENSG00000139438","FAM222A",0.407634184888757,7.44464391487353,2.40943540084863e-13,6.58315683291974e-12
"ENSG00000233834","AC005083.1",-0.21620644221109,-7.4419384090571,2.45619401027872e-13,6.67444024532262e-12
"ENSG00000140379","BCL2A1",-0.440173880361607,-7.43596243126022,2.56266283896386e-13,6.92611578098341e-12
"ENSG00000164691","TAGAP",-0.429962904672351,-7.43314899462514,2.6143472012342e-13,7.02781505708118e-12
"ENSG00000162511","LAPTM5",-0.326814767947541,-7.42574598044301,2.75529551942322e-13,7.36710031931342e-12
"ENSG00000187720","THSD4",0.541873607776621,7.41781596889888,2.91457512901504e-13,7.75152959844427e-12
"ENSG00000249992","TMEM158",-0.52974085771389,-7.40928554210794,3.09603400303232e-13,8.19056614558815e-12
"ENSG00000154760","SLFN13",-0.629118749701591,-7.4030688797568,3.23523237519972e-13,8.5137694084203e-12
"ENSG00000132677","RHBG",0.389273872180625,7.39922509690558,3.32436080817059e-13,8.70251520463505e-12
"ENSG00000178776","C5orf46",-0.33067130148132,-7.3978721578715,3.3563036173006e-13,8.74037400338697e-12
"ENSG00000148926","ADM",-0.48989100929743,-7.39277263945164,3.47944005473307e-13,9.01409340604421e-12
"ENSG00000104951","IL4I1",-0.397468548776516,-7.39049039568258,3.53597823196979e-13,9.08245838858689e-12
"ENSG00000049768","FOXP3",-0.407712862685203,-7.39024308966903,3.54215877154889e-13,9.08245838858689e-12
"ENSG00000133962","CATSPERB",-0.407259226890505,-7.38795013497601,3.59997151691072e-13,9.18360080844571e-12
"ENSG00000125735","TNFSF14",-0.446184798155265,-7.38478373347103,3.68133538551453e-13,9.34349082617901e-12
"ENSG00000115221","ITGB6",-0.381916731430625,-7.38258337879409,3.73893837091838e-13,9.44176356292521e-12
"ENSG00000114251","WNT5A",-0.398870447561373,-7.37869796975257,3.84282743975489e-13,9.6553453260173e-12
"ENSG00000167861","HID1",0.390596699705999,7.37038424203309,4.07475413804289e-13,1.01868853451072e-11
"ENSG00000148346","LCN2",-0.479319064792498,-7.36758800380825,4.15581292762531e-13,1.03378431035456e-11
"ENSG00000164520","RAET1E",-0.50254285119291,-7.35475354789298,4.54868096355312e-13,1.12591112959236e-11
"ENSG00000277200","RP11-74E22.8",0.68881490873281,7.34915403532042,4.73132412669086e-13,1.1653507701209e-11
"ENSG00000079215","SLC1A3",-0.317815655501248,-7.33941080574691,5.06647457304329e-13,1.24178298358904e-11
"ENSG00000187730","GABRD",0.276353408913631,7.33367772789744,5.27448293409568e-13,1.28645925221846e-11
"ENSG00000168389","MFSD2A",-0.442077866855899,-7.33038635823001,5.39767263055453e-13,1.31011471615401e-11
"ENSG00000130054","FAM155B",0.430222099422509,7.32507483592333,5.60246620908724e-13,1.35325270750899e-11
"ENSG00000158315","RHBDL2",-0.324590859300982,-7.32390139822009,5.64873019843884e-13,1.35786783616318e-11
"ENSG00000206077","ZDHHC11B",0.522182068898714,7.32010420860857,5.80102852301669e-13,1.3878058667504e-11
"ENSG00000166828","SCNN1G",0.444744747039157,7.30921897992029,6.2603513934268e-13,1.49055985557781e-11
"ENSG00000118160","SLC8A2",0.573212333092955,7.30333342101411,6.52341288507629e-13,1.54583243722187e-11
"ENSG00000186472","PCLO",0.333596064277056,7.2984069366263,6.75194141371856e-13,1.59243901266947e-11
"ENSG00000136541","ERMN",-0.414727084163487,-7.29529629327113,6.90027311063284e-13,1.61602223133662e-11
"ENSG00000137460","FHDC1",0.323187292259219,7.29495844453903,6.91657515012072e-13,1.61602223133662e-11
"ENSG00000106538","RARRES2",-0.319613191678758,-7.28951935128936,7.18429809725357e-13,1.6707669993613e-11
"ENSG00000242574","HLA-DMB",-0.3612677973597,-7.28530556901825,7.39869040616031e-13,1.71265981624081e-11
"ENSG00000161509","GRIN2C",0.535872559439728,7.28357461628023,7.48857114250883e-13,1.72547722177623e-11
"ENSG00000135083","CCNJL",-0.468511646402568,-7.27742560953556,7.81662895366889e-13,1.79280480588736e-11
"ENSG00000118495","PLAGL1",-0.448183076456472,-7.26696552315449,8.40745063535239e-13,1.91950927747771e-11
"ENSG00000236060","HSPB1P1",0.205128758521834,7.25655562514697,9.03897195654801e-13,2.05351980288935e-11
"ENSG00000198796","ALPK2",-0.338574966629445,-7.25595883073214,9.07655752877092e-13,2.05351980288935e-11
"ENSG00000273045","C2orf15",0.306658060939426,7.24582988183908,9.73841213912969e-13,2.19333606737155e-11
"ENSG00000198286","CARD11",-0.40300783758605,-7.2424400750748,9.9703355572585e-13,2.23123974310479e-11
"ENSG00000135097","MSI1",0.465787216379194,7.24207039905714,9.99595404910947e-13,2.23123974310479e-11
"ENSG00000186818","LILRB4",-0.339583279647031,-7.22841740264338,1.09888100461605e-12,2.44195778803567e-11
